session_key,date,time,category,flag,lap_number,message
7953,2023-03-05,16:42:37,Other,,57.0,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - MULTIPLE TRACK LIMITS
7953,2023-03-05,16:42:52,Other,,57.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - MULTIPLE TRACK LIMITS
9069,2023-04-29,13:00:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9069,2023-04-29,13:05:00,Other,,1.0,PIT EXIT CLOSED
9069,2023-04-29,13:15:11,Other,,1.0,RISK OF RAIN FOR F1 SPRINT IS 0%
9069,2023-04-29,13:18:19,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 2
9069,2023-04-29,13:18:20,Other,,1.0,DRS DISABLED IN ZONE 2
9069,2023-04-29,13:18:40,Other,,1.0,DRS ENABLED IN ZONE 2
9069,2023-04-29,13:18:40,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9069,2023-04-29,13:19:51,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 2
9069,2023-04-29,13:19:52,Other,,1.0,DRS DISABLED IN ZONE 2
9069,2023-04-29,13:21:04,Other,,1.0,DRS ENABLED IN ZONE 2
9069,2023-04-29,13:21:04,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9069,2023-04-29,13:22:24,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 2
9069,2023-04-29,13:22:25,Other,,1.0,DRS DISABLED IN ZONE 2
9069,2023-04-29,13:22:57,Other,,1.0,DRS ENABLED IN ZONE 2
9069,2023-04-29,13:22:57,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9069,2023-04-29,13:27:05,Drs,,1.0,DRS DISABLED
9069,2023-04-29,13:33:59,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9069,2023-04-29,13:35:26,Other,,1.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6
9069,2023-04-29,13:35:39,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 15
9069,2023-04-29,13:35:43,Drs,,1.0,DRS ENABLED
9069,2023-04-29,13:35:43,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 15
9069,2023-04-29,13:35:45,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 14
9069,2023-04-29,13:35:45,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 15
9069,2023-04-29,13:35:47,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 15
9069,2023-04-29,13:35:48,Flag,CLEAR,2.0,CLEAR IN TRACK SECTOR 14
9069,2023-04-29,13:35:50,Flag,YELLOW,2.0,YELLOW IN TRACK SECTOR 14
9069,2023-04-29,13:35:51,Flag,DOUBLE YELLOW,2.0,DOUBLE YELLOW IN TRACK SECTOR 6
9069,2023-04-29,13:35:53,Flag,YELLOW,2.0,YELLOW IN TRACK SECTOR 13
9069,2023-04-29,13:35:59,Flag,YELLOW,2.0,YELLOW IN TRACK SECTOR 16
9069,2023-04-29,13:36:03,Flag,CLEAR,2.0,CLEAR IN TRACK SECTOR 13
9069,2023-04-29,13:36:04,Other,,2.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 13
9069,2023-04-29,13:36:14,Flag,CLEAR,2.0,CLEAR IN TRACK SECTOR 6
9069,2023-04-29,13:36:17,Other,,2.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 6
9069,2023-04-29,13:36:53,SafetyCar,,2.0,VIRTUAL SAFETY CAR DEPLOYED
9069,2023-04-29,13:36:53,Flag,CLEAR,2.0,CLEAR IN TRACK SECTOR 6
9069,2023-04-29,13:36:53,Flag,CLEAR,2.0,CLEAR IN TRACK SECTOR 13
9069,2023-04-29,13:39:57,Other,,3.0,INCIDENT INVOLVING CAR 22 (TSU) NOTED - RELEASED IN UNSAFE CONDITION
9069,2023-04-29,13:40:06,SafetyCar,,3.0,SAFETY CAR DEPLOYED
9069,2023-04-29,13:41:40,Flag,DOUBLE YELLOW,4.0,DOUBLE YELLOW IN TRACK SECTOR 12
9069,2023-04-29,13:41:49,Other,,4.0,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) WILL BE INVESTIGATED AFTER THE RACE - RELEASED IN UNSAFE CONDITION
9069,2023-04-29,13:42:50,Flag,CLEAR,4.0,CLEAR IN TRACK SECTOR 12
9069,2023-04-29,13:42:58,Flag,CLEAR,4.0,CLEAR IN TRACK SECTOR 14
9069,2023-04-29,13:43:09,Flag,CLEAR,4.0,CLEAR IN TRACK SECTOR 15
9069,2023-04-29,13:43:13,Flag,CLEAR,4.0,CLEAR IN TRACK SECTOR 16
9069,2023-04-29,13:43:50,SafetyCar,,5.0,SAFETY CAR IN THIS LAP
9069,2023-04-29,13:45:43,Flag,CLEAR,5.0,TRACK CLEAR
9069,2023-04-29,13:48:05,Drs,,6.0,DRS ENABLED
9069,2023-04-29,14:07:15,Flag,CHEQUERED,17.0,CHEQUERED FLAG
9070,2023-04-30,10:01:11,Other,,1.0,PINK HEAD PADDING MATERIAL MUST BE USED
9070,2023-04-30,10:10:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9070,2023-04-30,10:12:24,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 6
9070,2023-04-30,10:13:08,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 6
9070,2023-04-30,10:14:17,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 2
9070,2023-04-30,10:14:18,Other,,1.0,DRS DISABLED IN ZONE 2
9070,2023-04-30,10:14:31,Other,,1.0,DRS ENABLED IN ZONE 2
9070,2023-04-30,10:14:31,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9070,2023-04-30,10:20:01,Other,,1.0,PIT EXIT CLOSED
9070,2023-04-30,10:45:09,Other,,1.0,RISK OF RAIN FOR F1 RACE IS 20 %
9070,2023-04-30,10:57:15,Drs,,1.0,DRS DISABLED
9070,2023-04-30,11:04:04,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9070,2023-04-30,11:04:37,Other,,1.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
9070,2023-04-30,11:05:07,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 3
9070,2023-04-30,11:05:15,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 2
9070,2023-04-30,11:05:22,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 3
9070,2023-04-30,11:05:23,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 3
9070,2023-04-30,11:05:23,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 2
9070,2023-04-30,11:07:37,Drs,,2.0,DRS ENABLED
9070,2023-04-30,11:11:59,Other,,5.0,LAP 1 TURN 2 INCIDENT NOTED - CAUSING A COLLISION
9070,2023-04-30,11:12:59,Other,,5.0,FIA STEWARDS: LAP 1 TURN 2 INCIDENT REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
9070,2023-04-30,11:21:02,Flag,YELLOW,10.0,YELLOW IN TRACK SECTOR 5
9070,2023-04-30,11:21:04,Other,,10.0,DRS DISABLED IN ZONE 1
9070,2023-04-30,11:21:10,Flag,CLEAR,10.0,CLEAR IN TRACK SECTOR 5
9070,2023-04-30,11:21:10,Other,,10.0,DRS ENABLED IN ZONE 1
9070,2023-04-30,11:21:25,Flag,YELLOW,10.0,YELLOW IN TRACK SECTOR 8
9070,2023-04-30,11:21:25,Flag,DOUBLE YELLOW,10.0,DOUBLE YELLOW IN TRACK SECTOR 8
9070,2023-04-30,11:21:26,Flag,YELLOW,10.0,YELLOW IN TRACK SECTOR 7
9070,2023-04-30,11:22:24,SafetyCar,,11.0,SAFETY CAR DEPLOYED
9070,2023-04-30,11:26:40,Other,,12.0,RECOVERY VEHICLE ON TRACK AT TURN 6
9070,2023-04-30,11:28:42,SafetyCar,,13.0,SAFETY CAR IN THIS LAP
9070,2023-04-30,11:29:44,Flag,CLEAR,13.0,TRACK CLEAR
9070,2023-04-30,11:29:44,Flag,CLEAR,13.0,CLEAR IN TRACK SECTOR 7
9070,2023-04-30,11:29:44,Flag,CLEAR,13.0,CLEAR IN TRACK SECTOR 8
9070,2023-04-30,11:32:37,Other,,15.0,PIT LANE INCIDENT INVOLVING CAR 11 (PER) NOTED - UNSAFE RELEASE
9070,2023-04-30,11:33:31,Drs,,15.0,DRS ENABLED
9070,2023-04-30,11:34:04,Other,,16.0,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 11 (PER) REVIEWED NO FURTHER INVESTIGATION - UNSAFE RELEASE
9070,2023-04-30,11:35:12,Other,,16.0,PIT ENTRY INCIDENT INVOLVING CAR 63 (RUS) NOTED 
9070,2023-04-30,11:35:45,Flag,YELLOW,17.0,YELLOW IN TRACK SECTOR 2
9070,2023-04-30,11:35:46,Flag,CLEAR,17.0,CLEAR IN TRACK SECTOR 2
9070,2023-04-30,11:36:09,Other,,17.0,FIA STEWARDS: PIT ENTRY INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION 
9070,2023-04-30,11:41:10,Other,,20.0,CAR 18 (STR) TIME 1:48.008 DELETED - TRACK LIMITS AT TURN 16 LAP 19 15:40:29
9070,2023-04-30,12:20:33,Flag,BLUE,42.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:20:32
9070,2023-04-30,12:22:03,Flag,BLUE,43.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 16:22:02
9070,2023-04-30,12:32:26,Flag,YELLOW,49.0,YELLOW IN TRACK SECTOR 2
9070,2023-04-30,12:32:27,Other,,49.0,DRS DISABLED IN ZONE 2
9070,2023-04-30,12:32:28,Other,,49.0,DRS ENABLED IN ZONE 2
9070,2023-04-30,12:32:28,Flag,CLEAR,49.0,CLEAR IN TRACK SECTOR 2
9070,2023-04-30,12:34:22,Other,,50.0,CAR 63 (RUS) LAP DELETED - TRACK LIMITS AT TURN 1 LAP 49 16:32:26 (PIT)
9070,2023-04-30,12:36:44,Flag,CHEQUERED,51.0,CHEQUERED FLAG
9070,2023-04-30,12:46:46,Flag,DOUBLE YELLOW,51.0,DOUBLE YELLOW IN TRACK SECTOR 18
9070,2023-04-30,12:46:48,Flag,CLEAR,51.0,CLEAR IN TRACK SECTOR 18
9078,2023-05-07,18:40:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9078,2023-05-07,18:50:00,Other,,1.0,PIT EXIT CLOSED
9078,2023-05-07,18:50:41,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 12
9078,2023-05-07,18:50:42,Other,,1.0,DRS DISABLED IN ZONE 1
9078,2023-05-07,18:50:44,Other,,1.0,DRS ENABLED IN ZONE 1
9078,2023-05-07,18:50:44,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 12
9078,2023-05-07,18:50:46,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 12
9078,2023-05-07,18:50:47,Other,,1.0,DRS DISABLED IN ZONE 1
9078,2023-05-07,18:50:49,Other,,1.0,DRS ENABLED IN ZONE 1
9078,2023-05-07,18:50:49,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 12
9078,2023-05-07,18:50:56,Other,,1.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 12
9078,2023-05-07,18:50:59,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 12
9078,2023-05-07,19:15:03,Other,,1.0,RISK OF RAIN FOR THIS SESSION IS 10%
9078,2023-05-07,19:27:15,Drs,,1.0,DRS DISABLED
9078,2023-05-07,19:33:47,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9078,2023-05-07,19:37:01,Drs,,3.0,DRS ENABLED
9078,2023-05-07,19:37:38,Other,,3.0,LAP 1 TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) NOTED - CAUSING A COLLISION
9078,2023-05-07,19:38:36,Other,,4.0,FIA STEWARDS: LAP 1 TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 21 (DEV) REVIEWED NO FURTHER INVESTIGATION - CAUSING A COLLISION
9078,2023-05-07,19:43:28,Other,,7.0,CAR 31 (OCO) TIME 1:33.355 DELETED - TRACK LIMITS AT TURN 15 LAP 5 15:41:13
9078,2023-05-07,20:05:27,Other,,21.0,INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE
9078,2023-05-07,20:07:50,Other,,22.0,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE
9078,2023-05-07,20:08:12,Other,,23.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE
9078,2023-05-07,20:09:35,Other,,24.0,TURN 11 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9078,2023-05-07,20:11:00,Other,,25.0,FIA STEWARDS: TURN 11 INCIDENT INVOLVING CARS 18 (STR) AND 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9078,2023-05-07,20:11:06,Other,,25.0,CAR 18 (STR) TIME 1:34.178 DELETED - TRACK LIMITS AT TURN 11 LAP 22 16:07:40
9078,2023-05-07,20:16:41,Other,,28.0,CAR 23 (ALB) TIME 1:32.070 DELETED - TRACK LIMITS AT TURN 6 LAP 27 16:15:16
9078,2023-05-07,20:24:05,Flag,BLUE,33.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:24:05
9078,2023-05-07,20:25:44,Other,,34.0,CAR 23 (ALB) TIME 1:32.681 DELETED - TRACK LIMITS AT TURN 6 LAP 33 16:24:30
9078,2023-05-07,20:28:11,Other,,36.0,CAR 2 (SAR) TIME 1:33.103 DELETED - TRACK LIMITS AT TURN 15 LAP 34 16:27:18
9078,2023-05-07,20:28:51,Other,,36.0,CAR 20 (MAG) TIME 1:32.958 DELETED - TRACK LIMITS AT TURN 15 LAP 35 16:28:01
9078,2023-05-07,20:31:10,Other,,38.0,CAR 55 (SAI) TIME 1:34.440 DELETED - TRACK LIMITS AT TURN 7 LAP 33 16:24:11
9078,2023-05-07,20:35:12,Flag,BLUE,40.0,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:35:12
9078,2023-05-07,20:38:22,Flag,BLUE,42.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:38:21
9078,2023-05-07,20:48:39,Flag,BLUE,49.0,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:48:38
9078,2023-05-07,20:49:11,Flag,BLUE,49.0,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:49:10
9078,2023-05-07,20:56:47,Flag,BLUE,54.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:56:47
9078,2023-05-07,21:01:24,Flag,BLUE,57.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 17:01:23
9078,2023-05-07,21:01:28,Flag,CHEQUERED,57.0,CHEQUERED FLAG
9094,2023-05-28,12:05:10,Other,,1.0,PINK HEAD PADDING MATERIAL MUST BE USED
9094,2023-05-28,12:07:39,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 9
9094,2023-05-28,12:07:53,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 9
9094,2023-05-28,12:10:00,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9094,2023-05-28,12:20:00,Other,,1.0,PIT EXIT CLOSED
9094,2023-05-28,12:20:53,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 10
9094,2023-05-28,12:20:59,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 9
9094,2023-05-28,12:21:30,Flag,DOUBLE YELLOW,1.0,DOUBLE YELLOW IN TRACK SECTOR 9
9094,2023-05-28,12:21:50,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 9
9094,2023-05-28,12:22:03,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 9
9094,2023-05-28,12:23:07,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 10
9094,2023-05-28,12:45:52,Other,,1.0,RISK OF RAIN FOR F1 RACE IS 20%
9094,2023-05-28,12:57:07,Drs,,1.0,DRS DISABLED
9094,2023-05-28,13:03:04,Flag,GREEN,1.0,GREEN LIGHT - PIT EXIT OPEN
9094,2023-05-28,13:03:42,Flag,YELLOW,1.0,YELLOW IN TRACK SECTOR 7
9094,2023-05-28,13:03:45,Flag,CLEAR,1.0,CLEAR IN TRACK SECTOR 7
9094,2023-05-28,13:05:08,Other,,2.0,TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) NOTED - CAUSING A COLLISION
9094,2023-05-28,13:05:55,Drs,,3.0,DRS ENABLED
9094,2023-05-28,13:06:21,Other,,3.0,INCIDENT INVOLVING CAR 63 (RUS) NOTED - INCORRECT STARTING LOCATION
9094,2023-05-28,13:07:56,Other,,4.0,CAR 27 (HUL) TIME 1:17.221 DELETED - TRACK LIMITS AT TURN 10 LAP 3 15:07:13
9094,2023-05-28,13:08:07,Other,,4.0,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 27 (HUL) AND 2 (SAR) UNDER INVESTIGATION - CAUSING A COLLISION
9094,2023-05-28,13:08:42,Other,,5.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - CAUSING A COLLISION
9094,2023-05-28,13:11:31,Other,,7.0,FIA STEWARDS: INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - INCORRECT STARTING LOCATION
9094,2023-05-28,13:16:41,Other,,11.0,CAR 18 (STR) TRACK LIMITS TURN 10 LAP 1 
9094,2023-05-28,13:17:54,Flag,YELLOW,12.0,YELLOW IN TRACK SECTOR 3
9094,2023-05-28,13:18:51,Flag,CLEAR,13.0,CLEAR IN TRACK SECTOR 3
9094,2023-05-28,13:19:48,Other,,13.0,TURN 10 INCIDENT INVOLVING CARS 55 (SAI) AND 31 (OCO) NOTED - CAUSING A COLLISION
9094,2023-05-28,13:21:10,Flag,DOUBLE YELLOW,14.0,DOUBLE YELLOW IN TRACK SECTOR 3
9094,2023-05-28,13:21:21,Flag,CLEAR,15.0,CLEAR IN TRACK SECTOR 3
9094,2023-05-28,13:22:29,Other,,15.0,CAR 31 (OCO) TIME 1:18.271 DELETED - TRACK LIMITS AT TURN 10 LAP 11 15:17:11
9094,2023-05-28,13:22:39,Other,,16.0,CAR 55 (SAI) TIME 1:18.265 DELETED - TRACK LIMITS AT TURN 11 LAP 11 15:17:12
9094,2023-05-28,13:23:53,Flag,BLACK AND WHITE,17.0,BLACK AND WHITE FLAG FOR CAR 55 (SAI) - CAUSING A COLLISION
9094,2023-05-28,13:24:02,Other,,17.0,CAR 23 (ALB) TIME 1:20.892 DELETED - TRACK LIMITS AT TURN 10 LAP 15 15:22:46
9094,2023-05-28,13:28:38,Flag,BLUE,20.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:28:38
9094,2023-05-28,13:29:52,Other,,21.0,CAR 24 (ZHO) TIME 1:22.387 DELETED - TRACK LIMITS AT TURN 1 LAP 19 15:27:31
9094,2023-05-28,13:39:08,Flag,BLUE,28.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:39:07
9094,2023-05-28,13:39:27,Flag,BLUE,29.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:39:27
9094,2023-05-28,13:41:11,Flag,BLUE,30.0,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:41:10
9094,2023-05-28,13:42:18,Flag,BLUE,31.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:42:18
9094,2023-05-28,13:43:02,Flag,BLUE,31.0,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:43:02
9094,2023-05-28,13:44:26,Flag,BLUE,32.0,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:44:25
9094,2023-05-28,13:45:44,Other,,33.0,TURN 10 INCIDENT INVOLVING CARS 11 (PER) AND 18 (STR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE
9094,2023-05-28,13:45:54,Flag,BLUE,34.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 15:45:54
9094,2023-05-28,13:46:12,Flag,BLUE,34.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 15:46:12
9094,2023-05-28,13:46:14,Other,,34.0,CAR 11 (PER) TIME 1:19.292 DELETED - TRACK LIMITS AT TURN 10 LAP 31 15:44:01
9094,2023-05-28,13:46:58,Flag,BLUE,34.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:46:57
9094,2023-05-28,13:47:05,Flag,BLUE,34.0,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 15:47:05
9094,2023-05-28,13:47:19,Flag,BLUE,35.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:47:18
9094,2023-05-28,13:47:32,Flag,BLUE,35.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 15:47:31
9094,2023-05-28,13:47:32,Flag,BLUE,35.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:47:32
9094,2023-05-28,13:48:21,Flag,BLUE,35.0,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:48:20
9094,2023-05-28,13:48:37,Other,,36.0,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 11 (PER) AND 18 (STR) REVIEWED NO FURTHER INVESTIGATION - PLACE WAS GIVEN BACK
9094,2023-05-28,13:49:02,Flag,BLUE,36.0,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 15:49:02
9094,2023-05-28,13:49:58,Flag,BLUE,37.0,WAVED BLUE FLAG FOR CAR 20 (MAG) TIMED AT 15:49:58
9094,2023-05-28,13:51:19,Other,,38.0,CAR 20 (MAG) TIME 1:20.942 DELETED - TRACK LIMITS AT TURN 10 LAP 36 15:50:38
9094,2023-05-28,13:52:43,Flag,BLUE,39.0,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 15:52:42
9094,2023-05-28,13:53:31,Other,,39.0,TURN 19 INCIDENT INVOLVING CARS 20 (MAG) AND 18 (STR) NOTED - CAUSING A COLLISION
9094,2023-05-28,13:53:32,Flag,BLUE,39.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:53:32
9094,2023-05-28,13:53:48,Flag,BLUE,40.0,WAVED BLUE FLAG FOR CAR 21 (DEV) TIMED AT 15:53:48
9094,2023-05-28,13:55:00,Flag,BLACK AND WHITE,41.0,BLACK AND WHITE FLAG FOR CAR 18 (STR) - CAUSING A COLLISION
9094,2023-05-28,13:55:03,Flag,BLUE,41.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:55:03
9094,2023-05-28,13:55:22,Flag,BLUE,41.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 15:55:21
9094,2023-05-28,14:00:57,Flag,BLUE,45.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:00:56
9094,2023-05-28,14:03:04,Other,,47.0,CAR 20 (MAG) TIME 1:18.920 DELETED - TRACK LIMITS AT TURN 10 LAP 45 16:02:27
9094,2023-05-28,14:06:16,Flag,BLUE,49.0,WAVED BLUE FLAG FOR CAR 81 (PIA) TIMED AT 16:06:15
9094,2023-05-28,14:07:33,Flag,BLUE,50.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:07:32
9094,2023-05-28,14:07:58,Flag,BLUE,51.0,WAVED BLUE FLAG FOR CAR 2 (SAR) TIMED AT 16:07:57
9094,2023-05-28,14:08:09,Flag,BLUE,51.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:08:09
9094,2023-05-28,14:08:20,Flag,BLUE,51.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:08:20
9094,2023-05-28,14:09:03,Flag,BLUE,52.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:09:02
9094,2023-05-28,14:09:16,Flag,BLUE,52.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:09:16
9094,2023-05-28,14:09:29,Flag,BLUE,52.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:09:28
9094,2023-05-28,14:09:51,Flag,BLUE,52.0,WAVED BLUE FLAG FOR CAR 27 (HUL) TIMED AT 16:09:51
9094,2023-05-28,14:10:21,Other,,52.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 4
9094,2023-05-28,14:10:21,Flag,BLUE,52.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:20
9094,2023-05-28,14:10:37,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:10:36
9094,2023-05-28,14:10:40,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:39
9094,2023-05-28,14:10:42,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 11 (PER) TIMED AT 16:10:41
9094,2023-05-28,14:10:45,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:10:44
9094,2023-05-28,14:11:13,Other,,53.0,TRACK SURFACE SLIPPERY IN TRACK SECTOR 3
9094,2023-05-28,14:11:15,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:11:14
9094,2023-05-28,14:11:18,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:11:18
9094,2023-05-28,14:11:25,Other,,53.0,CAR 23 (ALB) TIME 1:29.941 DELETED - TRACK LIMITS AT TURN 11 LAP 51 16:10:33
9094,2023-05-28,14:11:34,Other,,53.0,CAR 31 (OCO) TIME 1:26.990 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:10:33
9094,2023-05-28,14:11:42,Flag,BLUE,53.0,WAVED BLUE FLAG FOR CAR 23 (ALB) TIMED AT 16:11:41
9094,2023-05-28,14:11:49,Other,,53.0,LOW GRIP CONDITIONS
9094,2023-05-28,14:11:53,Other,,54.0,CAR 55 (SAI) TIME 1:26.201 DELETED - TRACK LIMITS AT TURN 10 LAP 52 16:10:34
9094,2023-05-28,14:12:09,Other,,54.0,CAR 14 (ALO) TIME 1:30.862 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:11:32
9094,2023-05-28,14:12:19,Flag,CLEAR,54.0,CLEAR IN TRACK SECTOR 3
9094,2023-05-28,14:12:25,Other,,54.0,CAR 24 (ZHO) TIME 1:30.253 DELETED - TRACK LIMITS AT TURN 10 LAP 51 16:10:32
9094,2023-05-28,14:12:35,Flag,BLUE,54.0,WAVED BLUE FLAG FOR CAR 24 (ZHO) TIMED AT 16:12:35
9094,2023-05-28,14:12:46,Other,,54.0,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 11 LAP 52 16:12:10 (PIT)
9094,2023-05-28,14:13:00,Other,,54.0,CAR 10 (GAS) TIME 1:35.781 DELETED - TRACK LIMITS AT TURN 10 LAP 53 16:12:12
