driver_number,broadcast_name,country_code_x,year,session_name,date_start,time_start,date_end,time_end,gmt_offset,starting_position,wins_before,pit_stops_count,avg_pit_stop_duration,qualifying_position,position_category
63,G RUSSELL,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,6,5,1,23.6,4,points
63,G RUSSELL,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,6,5,1,23.6,4,points
81,O PIASTRI,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,2,9,1,23.8,1,winner
81,O PIASTRI,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,2,10,1,23.8,1,winner
87,O BEARMAN,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,12,0,1,24.1,20,no_points
87,O BEARMAN,,2025,Race,2025-07-27,13:00:00,2025-07-27,15:00:00,02:00:00,12,0,1,24.1,20,no_points
1,M VERSTAPPEN,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,1,39,2,28.85,3,points
4,L NORRIS,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,3,9,2,29.4,4,winner
5,G BORTOLETO,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,16,0,0,0.0,16,no_points
6,I HADJAR,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,12,0,1,28.5,9,no_points
10,P GASLY,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,8,0,2,28.65,20,points
12,K ANTONELLI,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,10,0,3,29.03333333333333,14,no_points
14,F ALONSO,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,7,0,2,28.6,17,points
16,C LECLERC,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,6,4,2,28.9,1,no_points
18,L STROLL,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,17,0,3,28.8,19,points
22,Y TSUNODA,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,11,0,2,34.3,5,no_points
23,A ALBON,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,13,0,2,29.2,7,points
27,N HULKENBERG,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,19,0,2,29.799999999999997,15,top3
30,L LAWSON,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,15,0,0,0.0,10,no_points
31,E OCON,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,14,0,2,29.05,13,no_points
43,F COLAPINTO,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,20,0,0,0.0,18,no_points
44,L HAMILTON,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,5,1,2,29.0,11,points
55,C SAINZ,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,9,3,2,29.05,12,no_points
63,G RUSSELL,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,4,5,2,28.4,8,points
81,O PIASTRI,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,2,12,2,34.8,2,top3
87,O BEARMAN,,2025,Race,2025-07-06,14:00:00,2025-07-06,16:00:00,01:00:00,18,0,2,29.1,6,no_points
1,M VERSTAPPEN,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,7,38,0,0.0,3,no_points
4,L NORRIS,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,1,7,2,21.75,1,winner
5,G BORTOLETO,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,8,0,2,21.4,10,points
6,I HADJAR,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,13,0,2,21.4,20,no_points
10,P GASLY,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,10,0,2,22.0,17,no_points
12,K ANTONELLI,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,9,0,0,0.0,7,no_points
14,F ALONSO,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,11,0,1,21.8,12,points
16,C LECLERC,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,2,4,2,21.4,4,top3
18,L STROLL,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,16,0,2,22.299999999999997,8,no_points
22,Y TSUNODA,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,18,0,3,28.0,9,no_points
23,A ALBON,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,12,0,1,21.2,14,no_points
27,N HULKENBERG,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,20,0,2,21.1,13,points
30,L LAWSON,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,6,0,1,21.4,11,points
31,E OCON,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,17,0,2,22.65,18,points
43,F COLAPINTO,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,14,0,2,22.0,19,no_points
44,L HAMILTON,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,4,1,2,21.15,5,points
55,C SAINZ,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,19,3,0,0.0,15,no_points
63,G RUSSELL,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,5,5,2,21.55,6,points
81,O PIASTRI,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,3,9,2,21.75,2,top3
87,O BEARMAN,,2025,Race,2025-06-29,13:00:00,2025-06-29,15:00:00,02:00:00,15,0,2,21.799999999999997,16,no_points
1,M VERSTAPPEN,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,2,38,5,20.48,5,top3
4,L NORRIS,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,7,7,2,23.299999999999997,1,no_points
5,G BORTOLETO,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,15,0,4,19.575,19,no_points
6,I HADJAR,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,12,0,4,21.025,11,no_points
10,P GASLY,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,20,0,4,19.625,12,no_points
12,K ANTONELLI,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,4,0,5,20.4,7,top3
14,F ALONSO,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,6,0,6,20.016666666666666,6,points
16,C LECLERC,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,8,4,5,20.36,2,points
18,L STROLL,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,17,0,5,23.7,14,no_points
22,Y TSUNODA,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,18,0,4,19.925,20,no_points
23,A ALBON,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,9,0,1,23.8,10,no_points
27,N HULKENBERG,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,11,0,5,19.28,18,points
30,L LAWSON,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,19,0,1,23.2,13,no_points
31,E OCON,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,14,0,4,19.75,16,points
43,F COLAPINTO,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,10,0,4,19.75,17,no_points
44,L HAMILTON,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,5,1,5,20.3,4,points
55,C SAINZ,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,16,3,4,19.4,9,points
63,G RUSSELL,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,1,4,5,20.639999999999997,3,winner
81,O PIASTRI,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,3,9,5,21.8,8,points
87,O BEARMAN,,2025,Race,2025-06-15,18:00:00,2025-06-15,20:00:00,-04:00:00,13,0,4,21.95,15,no_points
1,M VERSTAPPEN,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,3,38,4,21.9,5,points
4,L NORRIS,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,2,7,3,22.566666666666666,2,top3
5,G BORTOLETO,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,12,0,2,22.45,11,no_points
6,I HADJAR,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,9,0,3,21.833333333333332,6,points
10,P GASLY,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,8,0,3,22.333333333333332,16,points
12,K ANTONELLI,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,6,0,2,22.799999999999997,7,no_points
14,F ALONSO,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,10,0,3,22.366666666666664,8,points
16,C LECLERC,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,7,4,3,21.96666666666667,3,top3
22,Y TSUNODA,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,19,0,4,21.95,14,no_points
23,A ALBON,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,11,0,2,34.2,19,no_points
27,N HULKENBERG,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,15,0,3,21.96666666666667,12,points
30,L LAWSON,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,13,0,2,22.05,10,no_points
31,E OCON,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,16,0,2,22.45,18,no_points
43,F COLAPINTO,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,18,0,3,22.099999999999998,17,no_points
44,L HAMILTON,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,5,1,3,23.03333333333333,9,points
55,C SAINZ,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,17,3,3,24.900000000000002,13,no_points
63,G RUSSELL,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,4,4,3,22.166666666666668,4,points
81,O PIASTRI,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,1,8,3,22.099999999999998,1,winner
87,O BEARMAN,,2025,Race,2025-06-01,13:00:00,2025-06-01,15:00:00,02:00:00,14,0,3,22.3,20,no_points
1,M VERSTAPPEN,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,4,38,2,24.0,2,points
4,L NORRIS,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,1,6,2,24.1,3,winner
5,G BORTOLETO,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,16,0,3,28.599999999999998,19,no_points
6,I HADJAR,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,5,0,2,24.15,17,points
10,P GASLY,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,17,0,1,24.3,14,no_points
12,K ANTONELLI,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,15,0,2,24.6,10,no_points
14,F ALONSO,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,6,0,1,25.3,12,no_points
16,C LECLERC,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,2,4,2,23.55,1,top3
18,L STROLL,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,19,0,2,24.9,15,no_points
22,Y TSUNODA,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,12,0,2,24.25,9,no_points
23,A ALBON,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,10,0,2,24.0,6,points
27,N HULKENBERG,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,13,0,2,24.15,13,no_points
30,L LAWSON,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,9,0,2,24.25,7,points
31,E OCON,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,8,0,2,25.1,18,points
43,F COLAPINTO,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,18,0,2,24.35,20,no_points
44,L HAMILTON,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,7,1,2,23.85,5,points
55,C SAINZ,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,11,3,2,24.2,8,points
63,G RUSSELL,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,14,4,3,22.8,11,no_points
81,O PIASTRI,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,3,8,2,24.799999999999997,4,top3
87,O BEARMAN,,2025,Race,2025-05-25,13:00:00,2025-05-25,15:00:00,02:00:00,20,0,2,37.3,16,no_points
1,M VERSTAPPEN,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,2,37,2,29.75,3,winner
4,L NORRIS,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,4,6,2,30.55,1,top3
5,G BORTOLETO,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,14,0,3,30.46666666666667,16,no_points
6,I HADJAR,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,9,0,2,30.05,7,points
10,P GASLY,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,10,0,2,31.7,15,no_points
12,K ANTONELLI,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,13,0,1,30.0,4,no_points
14,F ALONSO,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,5,0,2,30.450000000000003,11,no_points
16,C LECLERC,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,11,4,2,30.700000000000003,5,points
18,L STROLL,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,8,0,2,32.8,13,no_points
22,Y TSUNODA,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,20,0,1,29.8,17,points
23,A ALBON,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,7,0,2,30.049999999999997,9,points
27,N HULKENBERG,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,17,0,1,30.1,19,no_points
30,L LAWSON,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,15,0,2,29.9,14,no_points
31,E OCON,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,18,0,1,30.5,20,no_points
43,F COLAPINTO,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,16,0,2,30.700000000000003,18,no_points
44,L HAMILTON,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,12,1,2,29.9,10,points
55,C SAINZ,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,6,3,2,30.3,6,points
63,G RUSSELL,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,3,4,2,30.2,8,points
81,O PIASTRI,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,1,8,2,30.75,2,top3
87,O BEARMAN,,2025,Race,2025-05-18,13:00:00,2025-05-18,15:00:00,02:00:00,19,0,2,44.05,12,no_points
1,M VERSTAPPEN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,4,36,0,0.0,16,points
1,M VERSTAPPEN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,4,36,0,0.0,16,points
4,L NORRIS,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,3,6,0,0.0,1,top3
4,L NORRIS,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,3,6,0,0.0,1,top3
5,G BORTOLETO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,19,0,0,0.0,19,no_points
5,G BORTOLETO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,19,0,0,0.0,19,no_points
6,I HADJAR,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,7,0,0,0.0,17,no_points
6,I HADJAR,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,7,0,0,0.0,17,no_points
7,J DOOHAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,18,0,0,0.0,20,no_points
7,J DOOHAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,18,0,0,0.0,20,no_points
10,P GASLY,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,16,0,0,0.0,14,no_points
10,P GASLY,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,16,0,0,0.0,14,no_points
12,A ANTONELLI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,8,0,0,0.0,9,points
12,A ANTONELLI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,8,0,0,0.0,9,points
14,F ALONSO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,13,0,0,0.0,8,no_points
14,F ALONSO,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,13,0,0,0.0,8,no_points
16,C LECLERC,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,6,4,0,0.0,2,points
16,C LECLERC,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,6,4,0,0.0,2,points
18,L STROLL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,14,0,0,0.0,12,no_points
18,L STROLL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,14,0,0,0.0,12,no_points
22,Y TSUNODA,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,9,0,0,0.0,10,no_points
22,Y TSUNODA,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,9,0,0,0.0,10,no_points
23,A ALBON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,10,0,0,0.0,7,points
23,A ALBON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,10,0,0,0.0,7,points
27,N HULKENBERG,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,12,0,0,0.0,6,no_points
27,N HULKENBERG,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,12,0,0,0.0,6,no_points
30,L LAWSON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,20,0,0,0.0,18,no_points
30,L LAWSON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,20,0,0,0.0,18,no_points
31,E OCON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,11,0,0,0.0,13,points
31,E OCON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,11,0,0,0.0,13,points
44,L HAMILTON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,5,1,0,0.0,4,points
44,L HAMILTON,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,5,1,0,0.0,4,points
55,C SAINZ,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,15,3,1,22.4,15,no_points
55,C SAINZ,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,15,3,1,22.4,15,no_points
63,G RUSSELL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,2,4,0,0.0,5,top3
63,G RUSSELL,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,2,4,0,0.0,5,top3
81,O PIASTRI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,1,2,0,0.0,3,winner
81,O PIASTRI,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,1,3,0,0.0,3,winner
87,O BEARMAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,17,0,0,0.0,11,points
87,O BEARMAN,,2025,Sprint,2025-03-22,03:00:00,2025-03-22,04:00:00,08:00:00,17,0,0,0.0,11,points
1,M VERSTAPPEN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,4,36,1,22.4,16,points
1,M VERSTAPPEN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,4,36,1,22.4,16,points
4,L NORRIS,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,3,6,1,22.2,1,top3
4,L NORRIS,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,3,6,1,22.2,1,top3
5,G BORTOLETO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,19,0,2,23.0,19,no_points
5,G BORTOLETO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,19,0,2,23.0,19,no_points
6,I HADJAR,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,7,0,2,22.5,17,no_points
6,I HADJAR,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,7,0,2,22.5,17,no_points
7,J DOOHAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,18,0,1,22.7,20,no_points
7,J DOOHAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,18,0,1,22.7,20,no_points
10,P GASLY,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,16,0,1,23.1,14,no_points
10,P GASLY,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,16,0,1,23.1,14,no_points
12,K ANTONELLI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,8,0,1,22.6,9,points
12,K ANTONELLI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,8,0,1,22.6,9,points
14,F ALONSO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,13,0,0,0.0,8,no_points
14,F ALONSO,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,13,0,0,0.0,8,no_points
16,C LECLERC,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,6,4,1,22.1,2,points
16,C LECLERC,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,6,4,1,22.1,2,points
18,L STROLL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,14,0,1,22.9,12,no_points
18,L STROLL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,14,0,1,22.9,12,no_points
22,Y TSUNODA,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,9,0,3,27.7,10,no_points
22,Y TSUNODA,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,9,0,3,27.7,10,no_points
23,A ALBON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,10,0,1,23.3,7,points
23,A ALBON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,10,0,1,23.3,7,points
27,N HULKENBERG,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,12,0,1,22.9,6,no_points
27,N HULKENBERG,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,12,0,1,22.9,6,no_points
30,L LAWSON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,20,0,2,22.4,18,no_points
30,L LAWSON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,20,0,2,22.4,18,no_points
31,E OCON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,11,0,1,23.1,13,points
31,E OCON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,11,0,1,23.1,13,points
44,L HAMILTON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,5,1,2,22.3,4,points
44,L HAMILTON,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,5,1,2,22.3,4,points
55,C SAINZ,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,15,3,1,22.7,15,no_points
55,C SAINZ,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,15,3,1,22.7,15,no_points
63,G RUSSELL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,2,4,1,22.3,5,top3
63,G RUSSELL,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,2,4,1,22.3,5,top3
81,O PIASTRI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,1,2,1,23.9,3,winner
81,O PIASTRI,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,1,3,1,23.9,3,winner
87,O BEARMAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,17,0,1,22.8,11,points
87,O BEARMAN,,2025,Race,2025-03-23,07:00:00,2025-03-23,09:00:00,08:00:00,17,0,1,22.8,11,points
1,M VERSTAPPEN,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,1,36,1,24.3,5,winner
4,L NORRIS,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,2,6,1,23.2,1,top3
5,G BORTOLETO,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,17,0,1,23.4,17,no_points
6,I HADJAR,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,7,0,1,23.3,10,points
7,J DOOHAN,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,19,0,1,23.3,14,no_points
10,P GASLY,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,11,0,1,26.0,8,no_points
12,K ANTONELLI,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,6,0,1,24.3,13,points
14,F ALONSO,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,12,0,1,25.7,15,no_points
16,C LECLERC,,2025,Race,2025-04-06,05:00:00,2025-04-06,07:00:00,09:00:00,4,4,1,23.3,4,points
